station_id,station_name,city,line_name,latitude,longitude,station_type,station_tier,interchange_flag,num_platforms,num_entry_exit_gates,num_escalators,num_lifts,num_afc_gates,platform_capacity,max_safe_occupancy,nearby_poi_count,poi_category,connecting_transport_modes
KOL005,Shyambazar,Kolkata,Line 1,22.60,88.37,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial/Heritage,Metro;Bus
KOL006,Girish Park,Kolkata,Line 1,22.58,88.36,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
KOL007,Chandni Chowk,Kolkata,Line 1,22.56,88.35,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Electronics Hub,Metro;Bus
KOL008,Esplanade,Kolkata,Line 1-Line 2-Line 3,22.56,88.35,Interchange,Tier-3,1,4,12,8,6,20,2500,3000,25,Central Hub,Metro;Bus
KOL009,Park Street,Kolkata,Line 1-Line 3,22.55,88.35,Interchange,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial/Dining,Metro;Bus
KOL010,Maidan,Kolkata,Line 1,22.55,88.35,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Park/Civic,Metro;Bus
KOL011,Rabindra Sadan,Kolkata,Line 1,22.54,88.34,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Cultural Hub,Metro;Bus
KOL012,Netaji Bhavan,Kolkata,Line 1,22.53,88.34,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
KOL013,Jatin Das Park,Kolkata,Line 1,22.53,88.34,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Hospital/Residential,Metro;Bus
KOL014,Kalighat,Kolkata,Line 1,22.52,88.34,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Temple/Commercial,Metro;Bus
KOL015,Rabindra Sarobar,Kolkata,Line 1,22.51,88.35,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Lake/Residential,Metro;Bus
KOL016,Mahanayak Uttam Kumar,Kolkata,Line 1,22.49,88.34,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Tollygunge Hub,Metro;Bus
KOL017,Netaji,Kolkata,Line 1,22.48,88.35,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Kudghat,Metro;Bus
KOL018,Masterda Surya Sen,Kolkata,Line 1,22.47,88.36,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Bansdroni,Metro;Bus
KOL019,Kavi Nazrul,Kolkata,Line 1,22.46,88.37,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Garia Bazar,Metro;Bus
KOL020,Gitanjali,Kolkata,Line 1,22.46,88.38,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Naktala,Metro;Bus
KOL021,Kavi Subhash,Kolkata,Line 1-Line 6,22.45,88.39,Terminal,Tier-3,1,4,10,6,4,16,2200,2500,15,New Garia Terminal,Metro;Rail;Bus
KOL022,Howrah Maidan,Kolkata,Line 2,22.58,88.32,Terminal,Tier-3,0,2,8,4,2,12,1800,2100,10,Terminal,Metro;Bus
KOL023,Howrah,Kolkata,Line 2,22.58,88.34,Regular,Tier-3,1,4,12,8,6,20,2500,3000,25,Major Rail Terminal,Metro;Rail;Bus
KOL024,Mahakaran,Kolkata,Line 2,22.57,88.35,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Civic/Secretariat,Metro;Bus
KOL025,Esplanade,Kolkata,Line 2-Line 1-Line 3,22.56,88.35,Interchange,Tier-3,1,4,12,8,6,20,2500,3000,25,Central Hub,Metro;Bus
KOL026,Sealdah,Kolkata,Line 2,22.56,88.37,Regular,Tier-3,1,4,12,8,6,20,2500,3000,25,Major Rail Terminal,Metro;Rail;Bus
KOL027,Phoolbagan,Kolkata,Line 2,22.57,88.39,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
KOL028,Salt Lake Stadium,Kolkata,Line 2,22.57,88.40,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Stadium/Sports,Metro;Bus
KOL029,Karunamoyee,Kolkata,Line 2,22.58,88.41,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Bus Terminal,Metro;Bus
KOL030,Central Park,Kolkata,Line 2,22.58,88.42,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Depot/Civic,Metro;Bus
KOL031,City Centre,Kolkata,Line 2,22.58,88.41,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
KOL032,Chingrighata,Kolkata,Line 2,22.56,88.41,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,EM Bypass,Metro;Bus
KOL033,Beliaghata,Kolkata,Line 2-Line 6,22.56,88.40,Interchange,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
KOL034,Baguiati,Kolkata,Line 2,22.61,88.42,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
KOL035,Dum Dum Park,Kolkata,Line 2,22.61,88.41,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
KOL036,Keshopur,Kolkata,Line 2,22.56,88.43,Terminal,Tier-3,0,2,8,4,2,12,1800,2100,10,Terminal,Metro;Bus
KOL037,IIM,Kolkata,Line 3,22.44,88.30,Terminal,Tier-3,0,2,8,4,2,12,1800,2100,10,Education Terminal,Metro;Bus
KOL038,Joka,Kolkata,Line 3,22.45,88.31,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Suburban Hub,Metro;Bus
KOL039,Thakurpukur,Kolkata,Line 3,22.46,88.31,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
KOL040,Sakherbazar,Kolkata,Line 3,22.48,88.32,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Market,Metro;Bus
KOL041,Behala Chowrasta,Kolkata,Line 3,22.49,88.32,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
KOL042,Behala Bazar,Kolkata,Line 3,22.50,88.32,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Market/Residential,Metro;Bus
KOL043,Taratala,Kolkata,Line 3,22.51,88.32,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Industrial,Metro;Bus
KOL044,Majerhat,Kolkata,Line 3,22.52,88.32,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Rail Interchange,Metro;Rail;Bus
KOL045,Mominpur,Kolkata,Line 3,22.53,88.32,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Port/Residential,Metro;Bus
KOL046,Kidderpore,Kolkata,Line 3,22.54,88.33,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Port/Commercial,Metro;Bus
KOL047,Victoria,Kolkata,Line 3,22.54,88.34,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Tourist/Heritage,Metro;Bus
KOL048,Esplanade,Kolkata,Line 3-Line 1-Line 2,22.56,88.35,Terminal,Tier-3,1,4,12,8,6,20,2500,3000,25,Central Hub,Metro;Bus
KOL049,Barasat,Kolkata,Line 4,22.72,88.48,Terminal,Tier-3,0,2,8,4,2,12,1800,2100,10,Suburban Terminal,Metro;Rail;Bus
KOL050,Hridaypur,Kolkata,Line 4,22.70,88.47,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
KOL051,Madhyamgram,Kolkata,Line 4,22.69,88.45,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Suburban Hub,Metro;Bus
KOL052,New Barrackpore,Kolkata,Line 4,22.68,88.44,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
KOL053,Michael Nagar,Kolkata,Line 4,22.66,88.44,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
KOL054,Birati,Kolkata,Line 4,22.66,88.43,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
KOL055,Biman Bandar,Kolkata,Line 4-Line 6,22.65,88.44,Interchange,Tier-3,1,4,12,8,6,20,2500,3000,25,Airport Hub,Metro;Cab;Bus
KOL056,Teghoria,Kolkata,Line 4-Line 6,22.63,88.43,Interchange,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
KOL057,Haldiram,Kolkata,Line 4,22.63,88.43,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
KOL058,Chinar Park,Kolkata,Line 4,22.62,88.44,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
KOL059,Rajarhat,Kolkata,Line 4,22.61,88.46,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,New Town Hub,Metro;Bus
KOL060,New Town,Kolkata,Line 4-Line 6,22.58,88.46,Terminal,Tier-3,1,4,10,6,4,16,2200,2500,15,IT/New Town Terminal,Metro;Bus
KOL061,Barrackpore,Kolkata,Line 5,22.76,88.37,Terminal,Tier-3,0,2,8,4,2,12,1800,2100,10,Suburban Terminal,Metro;Rail;Bus
KOL062,Talpukur,Kolkata,Line 5,22.74,88.37,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
KOL063,Titagarh,Kolkata,Line 5,22.73,88.37,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Industrial,Metro;Bus
KOL064,Tata Gate,Kolkata,Line 5,22.71,88.37,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Industrial,Metro;Bus
KOL065,Khardaha,Kolkata,Line 5,22.71,88.38,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
KOL066,Subhash Nagar,Kolkata,Line 5,22.70,88.38,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
KOL067,Panihati,Kolkata,Line 5,22.69,88.38,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
KOL068,Sodepur,Kolkata,Line 5,22.69,88.38,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
KOL069,Agarpara,Kolkata,Line 5,22.67,88.38,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
KOL070,Kamarhati,Kolkata,Line 5,22.66,88.37,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Hospital/Residential,Metro;Bus
KOL071,Baranagar,Kolkata,Line 5-Line 1,22.64,88.37,Terminal,Tier-3,1,4,10,6,4,16,2200,2500,15,Interchange Terminal,Metro;Rail;Bus
KOL072,Biman Bandar,Kolkata,Line 6-Line 4,22.65,88.44,Terminal,Tier-3,1,4,12,8,6,20,2500,3000,25,Airport Terminal,Metro;Cab;Bus
KOL073,Teghoria,Kolkata,Line 6-Line 4,22.63,88.43,Interchange,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
KOL074,Rabindra Tirtha,Kolkata,Line 6,22.60,88.45,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Cultural Center,Metro;Bus
KOL075,Salt Lake Sector V,Kolkata,Line 6-Line 2,22.58,88.43,Interchange,Tier-3,1,4,12,8,6,20,2500,3000,25,IT Hub,Metro;Bus
KOL076,Technopolis,Kolkata,Line 6,22.58,88.44,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,IT Park,Metro;Bus
KOL077,Bidhan Nagar,Kolkata,Line 6,22.58,88.45,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Civic Center,Metro;Bus
KOL078,CBD 1,Kolkata,Line 6,22.57,88.46,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Corporate,Metro;Bus
KOL079,CBD 2,Kolkata,Line 6,22.57,88.47,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Corporate,Metro;Bus
KOL080,Convention Centre,Kolkata,Line 6,22.56,88.46,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Expo/Convention,Metro;Bus
KOL081,New Town,Kolkata,Line 6-Line 4,22.58,88.46,Interchange,Tier-3,0,2,6,4,2,10,1800,2100,8,IT Hub,Metro;Bus
KOL082,Kalakhetra,Kolkata,Line 6,22.55,88.43,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Cultural,Metro;Bus
KOL083,Beliaghata,Kolkata,Line 6-Line 2,22.56,88.40,Interchange,Tier-3,0,2,6,4,2,10,1800,2100,8,Bypass Hub,Metro;Bus
KOL084,Gaur Kishore,Kolkata,Line 6,22.54,88.40,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
KOL085,Barun Sengupta,Kolkata,Line 6,22.53,88.39,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Science City Area,Metro;Bus
KOL086,VIP Bazar,Kolkata,Line 6,22.52,88.39,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Market,Metro;Bus
KOL087,Ritwik Ghatak,Kolkata,Line 6,22.51,88.39,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
KOL088,Beliaghata,Kolkata,Line 6,22.50,88.39,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Hospital Hub,Metro;Bus
KOL089,Kavi Sukanta,Kolkata,Line 6,22.49,88.39,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Kalikapur,Metro;Bus
KOL090,Jyotirindra Nandi,Kolkata,Line 6,22.48,88.40,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Mukundapur,Metro;Bus
KOL091,Hemanta Mukhopadhyay,Kolkata,Line 6,22.47,88.40,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Ruby Hospital Hub,Metro;Bus
KOL092,Satyajit Ray,Kolkata,Line 6,22.46,88.40,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,SRFTI/Residential,Metro;Bus
KOL093,Kavi Subhash,Kolkata,Line 6-Line 1,22.45,88.39,Terminal,Tier-3,1,4,10,6,4,16,2200,2500,15,New Garia Terminal,Metro;Rail;Bus
LKO001,Chaudhary Charan Singh Airport,Lucknow,N-S Corridor (Elevated),26.76,80.88,Terminal,Tier-3,0,2,8,4,2,12,1800,2100,10,Airport Terminal,Metro;Cab;Bus
LKO002,Amausi,Lucknow,N-S Corridor (Elevated),26.77,80.88,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Industrial/Residential,Metro;Bus
LKO003,Transport Nagar,Lucknow,N-S Corridor (Elevated),26.78,80.89,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Transport Hub,Metro;Bus
LKO004,Krishna Nagar,Lucknow,N-S Corridor (Elevated),26.79,80.89,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
LKO005,Singar Nagar,Lucknow,N-S Corridor (Elevated),26.80,80.90,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
LKO006,Alambagh,Lucknow,N-S Corridor (Elevated),26.81,80.91,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
LKO007,Alambagh Bus Stand,Lucknow,N-S Corridor (Elevated),26.82,80.91,Regular,Tier-3,0,2,6,4,2,10,1800,2100,10,Bus Terminal,Metro;Bus
LKO008,Mawaiya,Lucknow,N-S Corridor (Elevated),26.82,80.92,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
LKO009,Durgapuri,Lucknow,N-S Corridor (Elevated),26.83,80.92,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
LKO010,Charbagh Railway Station,Lucknow,N-S Corridor (Elevated)-N-S Corridor (Underground)-E-W Corridor,26.83,80.92,Interchange,Tier-3,1,4,12,8,6,20,2500,3000,25,Major Rail Hub,Metro;Rail;Bus
LKO011,Gautam Buddha Marg,Lucknow,N-S Corridor (Elevated)-N-S Corridor (Underground),26.84,80.93,Interchange,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
LKO012,Hussainganj,Lucknow,N-S Corridor (Elevated)-N-S Corridor (Underground),26.84,80.93,Interchange,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial/Residential,Metro;Bus
LKO013,Sachivalaya,Lucknow,N-S Corridor (Elevated)-N-S Corridor (Underground),26.85,80.94,Interchange,Tier-3,0,2,6,4,2,10,1800,2100,8,Secretariat/Civic,Metro;Bus
LKO014,Hazratganj,Lucknow,N-S Corridor (Elevated)-N-S Corridor (Underground),26.85,80.94,Interchange,Tier-3,0,2,6,4,2,10,1800,2100,8,Shopping/Commercial,Metro;Bus
LKO015,KD Singh Babu Stadium,Lucknow,N-S Corridor (Elevated)-N-S Corridor (Underground),26.86,80.94,Interchange,Tier-3,0,2,6,4,2,10,1800,2100,8,Stadium/Civic,Metro;Bus
LKO016,Lucknow University,Lucknow,N-S Corridor (Elevated),26.86,80.93,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Education,Metro;Bus
LKO017,IT College,Lucknow,N-S Corridor (Elevated),26.87,80.94,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Education,Metro;Bus
LKO018,Mahanagar,Lucknow,N-S Corridor (Elevated),26.87,80.95,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
LKO019,Badshah Nagar,Lucknow,N-S Corridor (Elevated),26.87,80.96,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Rail Interchange,Metro;Rail;Bus
LKO020,Lekhraj Market,Lucknow,N-S Corridor (Elevated),26.88,80.97,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
LKO021,Indira Nagar,Lucknow,N-S Corridor (Elevated),26.88,80.98,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
LKO022,Munshipulia,Lucknow,N-S Corridor (Elevated),26.89,80.99,Terminal,Tier-3,0,2,8,4,2,12,1800,2100,10,Terminal,Metro;Bus
LKO023,Charbagh Railway Station,Lucknow,N-S Corridor (Underground)-N-S Corridor (Elevated)-E-W Corridor,26.83,80.92,Interchange,Tier-3,1,4,12,8,6,20,2500,3000,25,Major Rail Hub,Metro;Rail;Bus
LKO024,Gautam Buddha Marg,Lucknow,N-S Corridor (Underground)-N-S Corridor (Elevated),26.84,80.93,Interchange,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
LKO025,Hussainganj,Lucknow,N-S Corridor (Underground)-N-S Corridor (Elevated),26.84,80.93,Interchange,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
LKO026,Sachivalaya,Lucknow,N-S Corridor (Underground)-N-S Corridor (Elevated),26.85,80.94,Interchange,Tier-3,0,2,6,4,2,10,1800,2100,8,Secretariat,Metro;Bus
LKO027,Hazratganj,Lucknow,N-S Corridor (Underground)-N-S Corridor (Elevated),26.85,80.94,Interchange,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
LKO028,KD Singh Babu Stadium,Lucknow,N-S Corridor (Underground)-N-S Corridor (Elevated),26.86,80.94,Interchange,Tier-3,0,2,6,4,2,10,1800,2100,8,Stadium,Metro;Bus
LKO029,Vasant Kunj,Lucknow,E-W Corridor,26.88,80.86,Terminal,Tier-3,0,2,8,4,2,12,1800,2100,10,Terminal,Metro;Bus
LKO030,Musabagh,Lucknow,E-W Corridor,26.87,80.87,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
LKO031,Sarfarazganj,Lucknow,E-W Corridor,26.87,80.88,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
LKO032,Balaganj,Lucknow,E-W Corridor,26.87,80.89,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
LKO033,Thakurganj,Lucknow,E-W Corridor,26.86,80.90,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
LKO034,Nawajganj,Lucknow,E-W Corridor,26.86,80.90,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
LKO035,Medical College,Lucknow,E-W Corridor,26.86,80.91,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Hospital/Education,Metro;Bus
LKO036,Lucknow City,Lucknow,E-W Corridor,26.85,80.91,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
LKO037,Rly Station,Lucknow,E-W Corridor,26.85,80.92,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Rail Hub,Metro;Rail;Bus
LKO038,Pandeyganj,Lucknow,E-W Corridor,26.84,80.92,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
LKO039,Aminabad,Lucknow,E-W Corridor,26.84,80.93,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial Market,Metro;Bus
LKO040,Charbagh Railway Station,Lucknow,E-W Corridor-N-S Corridor (Elevated)-N-S Corridor (Underground),26.83,80.92,Terminal,Tier-3,1,4,12,8,6,20,2500,3000,25,Major Rail Hub,Metro;Rail;Bus
JAI001,Mansarovar,Jaipur,Operational,26.90,75.77,Terminal,Tier-3,0,2,8,4,2,12,1800,2100,10,Terminal,Metro;Bus
JAI002,New Aatish Market,Jaipur,Operational,26.90,75.79,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Market,Metro;Bus
JAI003,Vivek Vihar,Jaipur,Operational,26.88,75.73,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
JAI004,Shyam Nagar,Jaipur,Operational,26.90,75.73,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
JAI005,Ram Nagar,Jaipur,Operational,26.94,75.73,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
JAI006,Civil Lines,Jaipur,Operational,26.93,75.66,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential/Govt,Metro;Bus
JAI007,Jaipur Railway Station,Jaipur,Operational,26.85,75.78,Regular,Tier-3,1,4,10,6,4,16,2200,2500,15,Rail Hub,Metro;Rail;Bus
JAI008,Sindhi Camp,Jaipur,Operational,26.87,75.81,Regular,Tier-3,0,2,6,4,2,10,1800,2100,10,Bus Terminal Hub,Metro;Bus
JAI009,Chandpole,Jaipur,Operational,26.97,75.82,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Heritage Market,Metro;Bus
JAI010,Choti Chaupar,Jaipur,Operational-Under Construction,26.84,75.78,Interchange,Tier-3,1,4,10,6,4,16,2200,2500,15,Heritage Center,Metro;Bus
JAI011,Choti Chaupar,Jaipur,Under Construction-Operational,26.84,75.78,Interchange,Tier-3,1,4,10,6,4,16,2200,2500,15,Heritage Center,Metro;Bus
JAI012,Badi Chaupar,Jaipur,Under Construction,26.91,75.80,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Heritage Hub,Metro;Bus
JAI013,Jantar Mantar,Jaipur,Under Construction,26.92,75.82,Terminal,Tier-3,0,2,8,4,2,12,1800,2100,10,Tourist/Heritage,Metro;Bus
JAI014,Ambabari,Jaipur,Proposed,26.96,75.78,Terminal,Tier-3,0,2,8,4,2,12,1800,2100,10,Terminal,Metro;Bus
JAI015,Pani Pech,Jaipur,Proposed,26.95,75.78,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
JAI016,Subhash Nagar,Jaipur,Proposed,26.94,75.79,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
JAI017,Government Hostel,Jaipur,Proposed,26.92,75.80,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Civic,Metro;Bus
JAI018,SMS Hospital,Jaipur,Proposed,26.90,75.81,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Hospital Hub,Metro;Bus
JAI019,Narayan Singh Circle,Jaipur,Proposed,26.89,75.81,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Civic/Bus Hub,Metro;Bus
JAI020,Sawai Mansingh Stadium,Jaipur,Proposed,26.88,75.80,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Stadium/Sports,Metro;Bus
JAI021,Gandhi Nagar Mode,Jaipur,Proposed,26.87,75.80,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Education,Metro;Bus
JAI022,Tonk Phatak,Jaipur,Proposed,26.86,75.80,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
JAI023,Dev Nagar,Jaipur,Proposed,26.85,75.79,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
JAI024,Gopalpura,Jaipur,Proposed,26.84,75.79,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Education Hub,Metro;Bus
JAI025,Mahaveer Nagar,Jaipur,Proposed,26.83,75.79,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
JAI026,Durgapura,Jaipur,Proposed,26.83,75.79,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Rail Hub,Metro;Rail;Bus
JAI027,Laxmi Nagar,Jaipur,Proposed,26.82,75.79,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
JAI028,Airport Station,Jaipur,Proposed,26.82,75.80,Regular,Tier-3,1,4,10,6,4,16,2200,2500,15,Airport Terminal,Metro;Cab;Bus
JAI029,Sanganer,Jaipur,Proposed,26.81,75.80,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Textile Market,Metro;Bus
JAI030,Haldi Ghati Gate,Jaipur,Proposed,26.80,75.81,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
JAI031,Pratap Nagar,Jaipur,Proposed,26.79,75.81,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential Hub,Metro;Bus
JAI032,Sitapura Industrial Area,Jaipur,Proposed,26.77,75.82,Terminal,Tier-3,0,2,8,4,2,12,1800,2100,10,Industrial Terminal,Metro;Bus
KOC001,Aluva,Kochi,Kochi Metro,10.10,76.35,Terminal,Tier-3,0,2,8,4,2,12,1800,2100,10,Terminal/Suburban Hub,Metro;Rail;Bus
KOC002,Pulinchodu,Kochi,Kochi Metro,10.09,76.34,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
KOC003,Companypady,Kochi,Kochi Metro,10.08,76.34,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
KOC004,Ambattukavu,Kochi,Kochi Metro,10.07,76.33,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
KOC005,Muttom,Kochi,Kochi Metro,10.06,76.33,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Depot/Residential,Metro;Bus
KOC006,Kalamassery,Kochi,Kochi Metro,10.05,76.32,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Educational/Industrial,Metro;Bus
KOC007,Cochin University,Kochi,Kochi Metro,10.04,76.32,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,CUSAT University Hub,Metro;Bus
KOC008,Pathadipalam,Kochi,Kochi Metro,10.03,76.31,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Hospital/Residential,Metro;Bus
KOC009,Edappally,Kochi,Kochi Metro,10.02,76.31,Regular,Tier-3,0,2,6,4,2,10,1800,2100,10,Lulu Mall/Commercial,Metro;Bus
KOC010,Changampuzha Park,Kochi,Kochi Metro,10.01,76.30,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Park/Residential,Metro;Bus
KOC011,Palarivattom,Kochi,Kochi Metro,10.00,76.30,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial Hub,Metro;Bus
